0,1,2,3,4
0.7812499999999999,0.9166666666666666,0.9259259259259259,0.9142857142857143,0.9230769230769231
0.7777777777777778,0.9365079365079365,0.9354838709677419,0.9032258064516129,0.9032258064516129
0.8064516129032258,0.88,0.8928571428571429,0.9411764705882353,0.9473684210526315
0.7575757575757576,0.9565217391304348,0.9615384615384616,0.8888888888888888,0.9
0.5570134016509553,0.8674913198017316,0.8707939819598279,0.805113657286459,0.7947695843356161
0.7782257795333862,0.9268420934677124,0.9317226409912109,0.8991596698760986,0.8903508186340332
0.7264187932014465,0.9120288491249084,0.9265017509460449,0.8770771026611328,0.8913480639457703
